CAMK2D	0.0006349114004174
PRT5	0.0006349698446555
HEM6	0.00063499891773
GM29536	0.0006352051698437
BTBD9	0.000635288740563
HST6	0.0006352908271482
ZFP462	0.0006353049976075
DGKB	0.0006353050040041
DUSP16	0.0006353428762471
PCDH9	0.0006355165185162
SDK2	0.0006356804520953
GM32682	0.0006358132348004
CBFA2T2	0.0006359335067866
BCKDHB	0.0006359821154058
GAS2	0.0006359955525214
FIP1L1	0.0006360352714167
REPRO2	0.0006361193872462
RGS7	0.0006362047647103
RBMS3	0.0006363112143817
RSLK	0.0006364974422235
PPP3CA	0.0006365254018139
CIT	0.0006365747153042
NAV2	0.0006366048650893
STPG2	0.000636700422727
PPM1H	0.0006367681992041
ARHGAP15	0.0006367741072996
LNX1	0.000636910293734
SCFD2	0.0006369954714141
ADAMTSL4	0.0006370132513955
HST4	0.0006370213147882
SEZ6L	0.0006370706997041
LYST	0.0006371140465015
SIPA1L3	0.0006371239597513
PTAR1	0.0006371774190627
GM1604A	0.0006371926181238
SH3PXD2A	0.0006376006179724
GM43122	0.0006379205057325
TRPM3	0.000637934536782
TNPO1	0.0006382811156929
ATP2C1	0.0006382903951954
NRG3	0.0006383647306419
MYT1L	0.00063844857054
GM46849	0.000638608800033
KCNT2	0.0006386329032907
DPYSL5	0.0006386811723738
OC90	0.0006387914884456
EHD2	0.0006388221492109
TBC1D9	0.0006389201442901
NLGN1	0.0006391591765782
APBB2	0.0006393612659783
SYNE1	0.0006394002606619
ETL4	0.0006394686827448
ASTN2	0.0006395974361073
SUCLG2	0.0006397591276599
PRKN	0.0006398751675864
TSPAN5	0.0006401316659428
FBXL7	0.0006404969481349
PCSK5	0.000640579698856
PTPRA	0.0006408079229972
SCRD2	0.0006411186923373
GM32061	0.0006411440875318
GLI3	0.0006415797644803
SPATA16	0.0006416409793569
PAPPA	0.0006417107579263
SAMD12	0.000641808699337
SCUBE1	0.0006419256044788
SEC61A2	0.0006421128691501
MECOM	0.0006423591427984
GM32992	0.0006425396635294
GM27246	0.0006426755868896
GM10637	0.0006426769808949
TSGA10	0.0006432367157771
TMEM108	0.0006432831518685
CRHR1	0.0006432940954313
GM35469	0.0006432953730333
LINGO1	0.0006434682364292
ARID5B	0.0006434898215734
ENTPD4B	0.0006435241436179
GM31986	0.0006437531523551
PI4KB	0.0006438288560161
TCRA.V2	0.0006440901501218
GM31596	0.0006445365303995
SUGCT	0.0006452064862007
KDM4C	0.000645314091101
ZSCAN20	0.000645382708162
DPP6	0.000645615314905
PDE4D	0.0006463007952362
CAP2	0.0006465610097623
LGR4	0.0006467256653393
REPRO13	0.0006472853862593
SLC16A7	0.0006473970044529
ANKFN1	0.0006475378198065
KIF6	0.000648972466894
ARHGAP26	0.0006494767704831
CRXOS	0.0006494822722921
HDAC4	0.0006498142331802
GM33083	0.0006500203260419
EGFEM1	0.000650923998655
CPNE4	0.0006510168992862
GLB1L	0.0006511070612911
SCAPER	0.0006514637077438
WDR25	0.0006517213217201
GM45430	0.000651774299483
KIF21A	0.0006519065051208
STRBP	0.0006521921840483
ZBTB20	0.0006531580080086
CDH4	0.0006533296478595
MEGF11	0.0006534430166604
ZFAT	0.0006535887762704
MERTK	0.0006536174532363
DENND1A	0.0006537448666028
TRAPPC9	0.0006541364821893
MIGA2	0.0006546804434705
SDCCAG8	0.0006550220277234
DNAH8	0.0006550490262709
GALNT13	0.00065515783359
KIRREL3	0.0006558294905549
ASAP1	0.0006563884680554
SUSD1	0.0006567401288011
KCNB2	0.0006567816365422
RIT2	0.0006568143945225
KCNQ5	0.0006576085576253
IGF1R	0.0006576158358073
CDH19	0.0006578152727724
LRBA	0.0006578501733606
TMEM132D	0.0006578640704999
DIS3L2	0.0006579246163291
ZFP804B	0.0006579356335931
SP110	0.0006583366383242
ABLIM1	0.000658820312077
MCTP1	0.0006595066075598
VPS53	0.0006597352790903
SNDY1	0.0006598164957506
ROBO1	0.0006600664313465
GM20754	0.0006600693489322
ATRNL1	0.0006600771207269
SVIL	0.0006603345579225
COLEC12	0.0006609353453702
TNIK	0.0006612222102484
UTRN	0.0006614712350332
STAU2	0.0006615722647962
CREB5	0.0006615888590767
ASTN1	0.0006616538991882
CSNK1G1	0.0006619957575577
JAZF1	0.0006622919093371
CDH12	0.0006624576269499
DCR	0.0006625930844164
GM11149	0.0006630107022838
TTC12	0.0006633933300576
LRP2	0.0006635504492717
CELF4	0.0006635574762401
CAMK1D	0.0006635998900045
BBX	0.0006638141009909
DROSHA	0.0006638933512359
SMG6	0.0006644093845724
GM5486	0.0006646577766593
NCAM1	0.0006646890635938
RELN	0.0006655372112894
ADGRL3	0.0006661512867567
GRM1	0.00066630371119
KLHL3	0.0006680072576822
GM26561	0.0006680877995652
NEGR1	0.0006682151533326
FAM114A2	0.0006684854081286
CPVL	0.0006690897561169
CDH10	0.0006694273894281
PIK3C2G	0.0006696216309676
ELOVL7	0.0006702907609307
SRGAP1	0.0006705004566238
NPAS2	0.0006720870925667
SPDYA	0.0006730081347286
TRMT61B	0.0006730143108352
CACNA1A	0.0006730588683441
R3HDM2	0.0006734105131409
KIF26B	0.0006736588626625
NELL1	0.0006741958670059
FMN1	0.0006752029661393
ANO3	0.0006754071312695
HHAT	0.0006761371255697
CACNA2D1	0.0006768450072013
GRM7	0.0006771989828697
KCNQ3	0.0006774478421879
KANK1	0.0006781935958824
CENPQ	0.0006784489919159
NCOA1	0.0006795749226783
OTUD7A	0.0006803438085131
SMYD3	0.0006804831070144
PRKCA	0.0006807130631142
SYK	0.000680744713842
PKNOX2	0.0006813036694067
OBSCN	0.0006815554960909
PACRG	0.0006825928771156
GM12766	0.0006838466048663
COL11A1	0.000684384929496
CELSR3	0.0006845287993203
SYNE2	0.0006852400508912
DOCK5	0.0006855907781775
TAFA2	0.0006864167799678
PEX14	0.000686552421594
MAGI2	0.0006867085672523
IMPG1	0.000687639596867
RBFOX2	0.0006889353921512
NCAM2	0.0006889638648251
KLRA2	0.0006902148583058
GM28905	0.0006903639636806
IQCM	0.0006904151718116
WWOX	0.0006907253613756
CHD9	0.0006917395985654
SGMS1	0.0006922110713745
KSR2	0.0006924224079586
ARMC4	0.0006926293109234
TANC2	0.0006926481574779
CASZ1	0.0006928966787924
RASGRF2	0.0006933225986711
GM37240	0.0006939321809471
CLSTN2	0.0006954025439066
JRC	0.0006962211120039
KCTD8	0.0006965197814962
RBFOX1	0.0006981786269514
RNF220	0.000698901221319
ACAD11	0.0006992438889697
KDM3B	0.0007009855522071
GABRB2	0.0007026112406325
THSD4	0.0007026917067984
IPO11	0.0007030000975992
DNM3	0.0007057542415936
GPC5	0.000707557765273
SLC24A3	0.0007076988242435
SASH1	0.0007079277094947
GM32647	0.000708908305848
LCORL	0.0007092082522121
NBAS	0.0007140968883553
RYR3	0.000714860140525
SPINK13	0.0007150181335813
NMF88	0.0007154723876871
MALRD1	0.0007155120642798
STOX2	0.0007158285318418
UNC5C	0.0007169761513737
MOS3	0.000717264090149
TMC2	0.00071846773277
SYNE3	0.000719046726518
GM49685	0.0007233277026932
MAPKBP1	0.0007240623510351
GM48956	0.0007246001401679
GM48957	0.0007246224021066
PDZRN3	0.0007259088273092
CHRM2	0.0007274197607311
CEP72	0.0007294095800073
CEP112	0.000729692466259
MAP2K5	0.0007310140207512
FRZL	0.000731657018387
POU2F3	0.0007317496683291
GLT1D1	0.0007330663437598
CWC27	0.0007332601335877
PRKCB	0.0007336126796322
GM29069	0.0007338545766218
PRUNE2	0.0007338594447472
DCC	0.0007339394004608
TMEM132C	0.0007345737115939
ZMAT3	0.0007347527425753
LINGO2	0.0007356063601007
KCNMB2	0.000735610200442
UBR3	0.0007371789763082
SLIT3	0.0007372258795605
PRIM2	0.0007394828453205
LTBP1	0.0007395818532386
NDRG1	0.000740469005573
CCDC88A	0.0007408704608877
GRM8	0.0007417700085098
NMF62	0.0007418150336505
NEDD4L	0.0007420224936438
BCAS3	0.0007423307421716
TNYW	0.0007424439565186
GM28494	0.0007427275435347
UQCRH	0.0007433681266723
BNC2	0.0007446422626258
BMPR1B	0.0007447420420127
CCDC6	0.0007460906295629
SND1	0.0007473946810017
GALNT14	0.0007480449495478
GM36476	0.0007514230831317
EGFR	0.0007528624928649
OSBPL10	0.0007535420087128
GM40042	0.0007544777281451
PIP5K1B	0.0007549205365093
ETS1	0.0007609397749885
CYBRD1	0.000761220183796
KCNH1	0.0007622389460112
GABRB1	0.0007657178465212
OSBPL3	0.0007658051650917
ATR	0.0007658849694983
SEMA3C	0.0007665180093898
ADAMTS12	0.0007667579140474
GLDNOS	0.0007679158270527
GM5444	0.0007703022273184
WIPF2	0.0007711212054046
AFF3	0.0007716676835453
ZFHX3	0.0007730131873333
CIR	0.0007737343812067
NOX4	0.0007739055014067
TRABD2B	0.000774748197603
WDR49	0.0007754819192388
UNC5D	0.0007757725051569
FHOD3	0.0007765870427161
KLHL29	0.0007778335071226
ZNRF3	0.0007779273785809
RHBDD1	0.0007779282107047
PPP3R1	0.0007792750700038
PCDH7	0.0007794225401124
TENM4	0.0007812979573104
XIAF2	0.0007817782172964
MDGA2	0.0007818872238972
CFAP299	0.0007819307428921
EAPP	0.0007824080872222
MNAT1	0.0007849581426478
CRTAC1	0.0007870116138863
GM26905	0.0007872914897686
AUTS2	0.0007898997493225
ADAM12	0.0007900539816997
REPRO14	0.0007912848690955
NBEA	0.0007923835037273
NCOA2	0.0007929548380789
ADGRL2	0.0007934465435208
MAML2	0.00079507950137
PADI3	0.0007957682303939
MROH7	0.0007959801528409
TWIT	0.000798089109039
MACROD2	0.0007990149164875
CPEB3	0.0007995786245827
GRAMD1B	0.0008000989416876
SLCO3A1	0.0008025586617302
MIR99AHG	0.0008028498145704
PLD5	0.0008036352783698
CNBD2	0.0008062077058224
USP43	0.0008072500766831
LRRC4C	0.0008081926854967
BCL11B	0.0008082131649543
FBN2	0.0008102542677838
LRMP	0.0008108181313499
FRYL	0.0008129568909857
SORCS2	0.0008147552961041
GM14266	0.0008158057527956
MAR.08	0.0008179081921054
ZZEF1	0.0008184927077474
GALNTL6	0.0008191328470028
GM39948	0.0008201918102725
DPH6	0.000820677992909
ZPBP	0.000820883371693
CNTN5	0.0008335246638244
GM2921	0.0008364692237019
PKHD1	0.0008420227185432
PPP2R2D	0.0008420875447938
GPC6	0.0008432030942343
XXYLT1	0.000843706300004
IGSF11	0.0008440720178724
NSF	0.0008445488549569
ESR1	0.0008454632019705
CAMKMT	0.0008477129032619
SPEF2	0.0008478545663891
CORN2	0.0008490870142058
GLIS1	0.0008492145867312
TINT	0.0008506565630877
SORCS3	0.0008525115056924
PARD3B	0.0008556726077546
KLHL32	0.000855868345867
NAV3	0.0008609284931772
TNR	0.0008609608171002
HIVEP3	0.0008609680457119
GM36873	0.0008622411992255
SDK1	0.0008631046290909
WWTR1	0.0008632457029771
TENM2	0.0008635656562713
GM10283	0.0008643321208026
POLA1	0.0008658036597154
NTRK2	0.0008679511402342
EBF1	0.000868623429549
DYM	0.0008691069673563
GM40537	0.000871309516438
PAPPA2	0.0008714410893357
SIL1	0.0008785660698239
MATN3	0.0008787740339069
BRI3	0.0008810469214141
L7R5	0.0008811458359651
L7R4	0.000881180914339
PSRT	0.0008812161219011
FIT2	0.0008812514583266
MYO5B	0.0008814004389421
CTNND2	0.00088375120532
SSBP2	0.0008839030617504
RERE	0.0008844141700043
MAR.01	0.0008885002231024
MTHFD1L	0.0008898135521084
SKINT5	0.0008916880653786
WDPCP	0.00089187655971
ATXN1	0.0008922320565536
KIT	0.0009010049728687
CHL1	0.0009018945919711
ATOH8	0.0009026317984701
GM12132	0.000903985256831
KCNIP1	0.0009050546746691
HIVEP2	0.0009056209780817
CCDC178	0.0009087552809512
NYAP2	0.0009142238325114
CERS6	0.0009152426185671
KNL1	0.0009166112025444
GM34941	0.0009180660647696
LCH	0.0009242008150865
LCH2	0.0009242728775773
GRIN2B	0.0009245070941824
REEP1	0.0009264543429802
SGCD	0.000928779312547
SPON1	0.0009298755149357
GM40780	0.0009305344317666
IGSF21	0.0009309991290996
NDST4	0.000932433829231
TOX	0.0009327966012871
PRKCE	0.0009328615378273
RBMS2	0.0009340944521318
GRIP1	0.0009346544510024
GM45062	0.0009370633661122
ST3GAL5	0.00093794199633
MYO3A	0.0009391383933363
PDZRN4	0.0009401317274651
PLCB1	0.0009402229332245
NEK11	0.000946050584619
CHCHD3	0.0009462029351169
SNX24	0.0009483646711214
IMMP2L	0.000949349455361
SLC8A1	0.0009505681300015
GTDC1	0.0009529075077282
RAI14	0.0009530531891796
VAV3	0.0009543761754442
NECAB1	0.0009556657444265
RSL2	0.0009569666635617
SEMA6D	0.0009571577990114
EPHX2	0.0009604960266997
GPR39	0.00096279830728
SOX6	0.000966082742033
NMF220	0.0009662145119548
ADCY2	0.0009668149359939
OAR	0.0009694552913073
HSH	0.0009696467430055
TRA2A	0.0009716805600299
EMILIN3	0.0009720870702423
NTNG1	0.0009745301034843
CCN5	0.0009756242951265
ARHGAP24	0.000976377324154
SORL1	0.0009781852541929
GM28928	0.0009820785813938
AIG1	0.0009840107576069
PGPEP1L	0.000984023208815
MAATS1	0.0009846379275179
ACPP	0.0009876357766749
EXOC6B	0.0009909592459564
PLXNA4	0.0009946161491523
POU6F2	0.0009948116567438
GM32469	0.0009985736710112
MGAT4C	0.0010011810944783
ELAVL4	0.0010034056641957
GRIK1	0.0010106367906825
RERG	0.0010126104730205
RIC1	0.0010146108016967
CHST9	0.001021027471753
CORIN	0.0010216019680029
SPTBN1	0.0010245476030524
SORCS1	0.0010287653511555
CTNNA3	0.0010298261122823
ACOXL	0.00103030068941
PLXDC1	0.0010321368373583
HLB258	0.0010321888977006
ESRRG	0.0010326858927992
SYN3	0.0010341673212947
SLC44A5	0.0010348037624413
AGBL4	0.0010350196316995
GM38399	0.0010366177308483
SHISA6	0.0010368116952744
GRIA1	0.0010370258712582
RAB1A	0.0010408788987557
UNC79	0.001047020610454
PRR5L	0.0010499711546298
ARHGEF10L	0.0010518633202486
IGF2BP3	0.001053938710344
SPECC1	0.0010567230156858
GALNT3	0.001056926780136
PALLD	0.0010577371932925
TMEM241	0.0010586948406166
KCNIP4	0.0010615591992978
ITPR2	0.0010651944674991
GM45740	0.001068383937846
PTPN13	0.0010703722239743
ARAP2	0.0010711899995802
DPYD	0.0010735030983265
GM31828	0.0010737277504502
CNTN3	0.0010742360595528
TFDP2	0.0010833511287166
ARHGEF11	0.0010866530916744
PTPRM	0.0010894308492119
PRKG1	0.0010928024527226
THADA	0.0010949970839267
RUNX1T1	0.0011006577744334
ZFP638	0.0011059053817656
NMF347	0.0011061505009004
NMF172	0.0011061841450524
CCDC171	0.0011064853081826
GM33944	0.0011077525990661
TRAF5	0.0011101618168678
KPNA1	0.0011161504253067
IQCK	0.0011165775600413
FAR2	0.0011220223706861
ENTHD1	0.0011230926545539
MLIP	0.0011249305421677
TTC28	0.0011311235067515
DAB1	0.001133838309825
LRRTM4	0.0011344165957624
TTN	0.0011362906098295
GM26939	0.0011387465394623
EIF2AK4	0.0011388684696179
DIAPH3	0.0011405352592647
VWA8	0.00114433772277
ELP4	0.0011453091245215
GM49317	0.0011468128162016
GM29242	0.0011509889410441
MAPK10	0.0011531259731146
WLD	0.0011665094743457
MAN1A2	0.0011673572748151
ST6GALNAC3	0.0011680604791187
NR3C2	0.0011707754731992
CDH18	0.0011709257837644
NCKAP5	0.0011713804238071
PTK2B	0.0011753288344972
CNTN1	0.0011904392826885
EXOC4	0.0011909645905326
ERC2	0.0011938310342761
TNFRSF21	0.0012006481381276
GM27008	0.0012076953052438
DDE	0.0012088028388074
L9RL8	0.0012128929867759
L9RL7	0.0012130050310095
L9RL6	0.0012131170215351
L9RL5	0.0012132289560993
L9RL4	0.0012133408324261
L9RL3	0.0012134526482166
L9RL2	0.0012135644011493
L9RL1	0.0012136760888795
GM33294	0.0012265825319342
RALYL	0.0012296285963533
RAP1B	0.0012313129828382
CHN1	0.0012412069144748
CNTLN	0.0012413884532269
CACNG4	0.0012458845299893
REPRO17	0.001245918205817
ADGRB3	0.0012557402945841
MAP2	0.0012636874147212
AGBL1	0.0012644168661842
PRDM16	0.0012669114946184
PATJ	0.0012674660950012
SLIT2	0.0012699285002986
EPHA3	0.001275040278156
SRPK2	0.0012793909783108
GM12068	0.0012821971559536
CLF2	0.0012865568348517
PPP4R1	0.0012877990073334
ATP13A5	0.0012948203701511
GM30974	0.00130042877773
GM32838	0.0013033373086726
B3GALT1	0.0013064335701842
FOXP1	0.0013178235068308
LMO7	0.0013189326017763
ZBTB7C	0.0013191208467979
VPS13B	0.001328579169678
NTM	0.0013287619318694
ABCA4	0.0013382440529975
GM14243	0.0013387764697249
WDR70	0.0013422217212625
TME	0.0013457447193806
PCDH15	0.0013515610856257
VRK2	0.0013560057382246
FSTL1	0.0013577478980348
GM41452	0.0013731079602836
HPSE2	0.0013795481209866
GM36746	0.0013815540000197
DLG2	0.0013829515047876
CAR10	0.0013860203060133
MDAC	0.001386306044736
DNAH9	0.0013915491719925
MAST2	0.0013952889844844
ABCA8A	0.0014001430087053
DNAH2	0.0014065804048675
SRC	0.0014104599489567
GM6602	0.0014152333010398
GM20696	0.0014162784830169
BTBD11	0.0014240354322763
FUT9	0.0014243219857898
PIEZO2	0.0014264087860203
SPOCK3	0.0014285311009631
REPRO26	0.0014308060802774
NOL4	0.001432397454609
GM36975	0.0014425924000127
RABGAP1L	0.0014426130214742
FAM20C	0.001444547611464
IL7	0.0014515709371441
GALNT18	0.0014571177884822
GRIK4	0.001466290212058
PDE4DIP	0.0014685329330314
PREX2	0.0014746396745099
RAP1GAP2	0.0014935801777946
LHFPL3	0.0014952035936862
MICAL2	0.0015018505755936
DIAPH2	0.0015055244686361
PDE8B	0.0015115556181974
STXBP5L	0.0015250291486847
OCD	0.0015301396341579
ARL15	0.0015307531224953
NCALD	0.0015316576914444
GM26691	0.0015322576399037
GRIN3A	0.0015334534762708
TIAM2	0.0015395801601078
PBX1	0.0015473912551606
DLGAP2	0.0015518629711149
NMF219	0.0015597225221421
BSWT	0.0015602961381769
HMBOX1	0.0015686678313621
NRG1	0.001577658318239
CNTNAP5A	0.0015814881136436
GM38748	0.0015825100836912
LANCL1	0.0015887142460436
VSS	0.0015925629945406
BCAR3	0.0015965368664201
KHDRBS2	0.0015975168473013
PPP1R16B	0.001603530376972
DNAH7C	0.001605873312396
TLI1	0.0016102759951525
AMBN	0.001627726031887
EDIL3	0.0016432909665529
FTS	0.001656222270142
SGCZ	0.0016568322455557
TUSC3	0.0016603607171165
CALD1	0.0016643671958912
CDK14	0.001668396842752
ZFAND3	0.0016808768739761
NMF242	0.0016856952424623
VNG	0.00170190200103
PTPRT	0.0017148764224035
XRCC4	0.0017158867154264
DACH2	0.0017167147802194
MACO1	0.0017231349321029
RBPJ	0.0017394238484314
PRKAG2	0.0017406142224933
MORC3	0.0017471024708037
EXPH5	0.0017570662242837
MORC1	0.0017591252729956
UBR2	0.0017779543119823
TAFA4	0.0017839908265785
NMF148	0.0017857038489437
CTNNA2	0.0017902043833603
ROBO2	0.0017958304455852
CTIF	0.0018059760430115
NEO1	0.001808718207466
GM47271	0.0018087602284955
RSL	0.0018143416044948
ABCA13	0.0018150385332337
PKD1L1	0.0018161048010849
TLN2	0.0018212730340311
TAFA1	0.0018326857004317
RALGAPA2	0.0018436036927727
DYNC2LI1	0.0018447416670652
LOH1	0.0018584126735655
FAM172A	0.0018681734713661
LRRC1	0.0018760711161612
UWL	0.0018762551388892
STN	0.0018889434083941
DEPTOR	0.0018974799999044
CSMD3	0.001911736330038
GM41881	0.0019129163633174
GM41436	0.0019170822610519
GPC3	0.001955525812663
REPRO46	0.0019629768335931
AVC3	0.0019637946904791
GRIK2	0.0019641029803877
LDLRAD4	0.001967191994427
GM48166	0.0019721275906958
MAST4	0.0019755738840882
NMNAT2	0.0019955882760243
ANK2	0.0019999420504494
SIG	0.002007783804497
KIF13A	0.0020102444911782
RGS6	0.0020147990635694
PTCH1	0.0020170544474068
GULP1	0.0020504280693033
EXTL3	0.0020641348412394
KCNH7	0.0020898879959288
L5H1	0.0021133067231426
COX10	0.0021190126517521
DOCK4	0.0021208047460457
MM2PR	0.0021784014846962
NMF111	0.0021926424549348
NM3	0.0022089827230054
CELSR1	0.0022123556871674
LRP1B	0.0022163145008458
PTPRD	0.002222443016063
LIMA1	0.0022576888584893
STAG1	0.0022667597565656
BABAM2	0.0022800428764699
